Geo Point;Geo Shape;visible;user;id;timestamp;amenity;.oms;other_tags
43.1993665,5.6327567;"{""type"": ""Point"", ""coordinates"": [5.6327567, 43.1993665]}";;Lazib;2364712861;2016-02-05T14:56:53+01:00;bench;;"{""shelter"": ""no"", ""source"": ""Universit\u00e9_Aix-Marseille"", ""level"": ""0"", ""backrest"": ""no""}"
43.1994423,5.6327456;"{""type"": ""Point"", ""coordinates"": [5.6327456, 43.1994423]}";;Lazib;2364712867;2016-02-05T14:40:53+01:00;bench;;"{""shelter"": ""no"", ""source"": ""Universit\u00e9 Aix-Marseille"", ""level"": ""0"", ""backrest"": ""yes""}"
43.1995363,5.6326943;"{""type"": ""Point"", ""coordinates"": [5.6326943, 43.1995363]}";;cquest;2364712877;2013-06-28T20:25:43+02:00;vending_machine;;"{""operator"": ""SNCF"", ""vending"": ""public_transport_tickets"", ""payment:credit_cards"": ""yes""}"
43.6848036,4.6317519;"{""type"": ""Point"", ""coordinates"": [4.6317519, 43.6848036]}";;b-jazz-bot;3180375844;2019-03-06T20:23:18+01:00;taxi;;"{""website"": ""https://www.taxi-arles.fr/"", ""phone"": ""+334 90 96 90 03"", ""description"": ""Arles Taxi Radio (13) vous propose diff\u00e9rentes prestations. Nous mettons \u00e0 votre disposition un taxi gare, un taxi a\u00e9roport, une navette gare, une navette a\u00e9roport, un taxi entreprise ou un taxi colis. Pour vos trajets vers les h\u00f4pitaux et centres m\u00e9dicau"", ""operator"": ""ARLES TAXI RADIO"", ""name"": ""Arles Taxi Radio""}"
43.9226359,4.785762;"{""type"": ""Point"", ""coordinates"": [4.785762, 43.9226359]}";;Polyglot;1449501814;2017-06-10T07:18:46+02:00;taxi;;"{""name"": ""Avignon TGV Nord""}"
43.9214286,4.7861852;"{""type"": ""Point"", ""coordinates"": [4.7861852, 43.9214286]}";;JLZIMMERMANN;2477743464;2013-09-30T16:50:35+02:00;bench;;"{""operator"": ""SNCF"", ""source"": ""survey 2013"", ""backrest"": ""yes""}"
43.9214837,4.7857476;"{""type"": ""Point"", ""coordinates"": [4.7857476, 43.9214837]}";;overflorian;2500627030;2017-06-04T14:47:17+02:00;atm;;"{""operator"": ""Cr\u00e9dit Mutuel"", ""source"": ""survey 2013"", ""name"": ""Retrait d'esp\u00e8ces"", ""level"": ""0""}"
43.9220163,4.786381;"{""type"": ""Point"", ""coordinates"": [4.786381, 43.9220163]}";;JLZIMMERMANN;2500655712;2015-07-01T10:55:04+02:00;bench;;"{""source"": ""survey 2013"", ""level"": ""0""}"
43.922049,4.7865164;"{""type"": ""Point"", ""coordinates"": [4.7865164, 43.922049]}";;JLZIMMERMANN;2500655745;2015-07-01T10:55:05+02:00;bench;;"{""source"": ""survey 2013"", ""level"": ""0""}"
43.922753,4.7875419;"{""type"": ""Point"", ""coordinates"": [4.7875419, 43.922753]}";;JLZIMMERMANN;2500663093;2013-10-18T15:10:16+02:00;vending_machine;;"{""operator"": ""SNCF"", ""source"": ""survey 2013"", ""vending"": ""parking_tickets"", ""name"": ""Caisse automatique""}"
43.9422471,4.8050742;"{""type"": ""Point"", ""coordinates"": [4.8050742, 43.9422471]}";;JLZIMMERMANN;2153079740;2019-03-29T18:22:27+01:00;bicycle_parking;;"{""source"": ""survey"", ""survey:date"": ""2017-06-26"", ""capacity"": ""28"", ""bicycle_parking"": ""stands""}"
44.1373816,4.8191461;"{""type"": ""Point"", ""coordinates"": [4.8191461, 44.1373816]}";;JLZIMMERMANN;2116369436;2019-03-29T18:56:38+01:00;parking_space;;"{""source"": ""survey"", ""mapillary"": ""lN1BaL7jb_oGveU2nfOzBw"", ""level"": ""0"", ""parking:lane"": ""parallel"", ""wheelchair"": ""yes"", ""survey:date"": ""2019-03-29"", ""parking_space"": ""disabled""}"
44.1373908,4.8195577;"{""type"": ""Point"", ""coordinates"": [4.8195577, 44.1373908]}";;JLZIMMERMANN;2484970483;2018-05-19T11:28:22+02:00;bench;;"{""fixme"": ""tag"", ""indoor"": ""no"", ""capacity"": ""3"", ""backrest"": ""yes"", ""level"": ""0"", ""survey:date"": ""2017-06-16"", ""source"": ""survey 2015"", ""mapillary"": ""ZFcyY5uddhFg7riI14pGWA"", ""operator"": ""SNCF"", ""armrest"": ""yes""}"
44.1374099,4.8192215;"{""type"": ""Point"", ""coordinates"": [4.8192215, 44.1374099]}";;cabinetcourbi;2484979087;2018-06-19T08:06:11+02:00;bench;;"{""source"": ""survey"", ""material"": ""wood"", ""separator"": ""yes"", ""backrest"": ""yes"", ""survey:date"": ""2018-05-23"", ""colour"": ""brown"", ""indoor"": ""yes"", ""armrest"": ""yes""}"
44.1374249,4.8191817;"{""type"": ""Point"", ""coordinates"": [4.8191817, 44.1374249]}";;cabinetcourbi;2484979088;2018-06-19T08:06:10+02:00;bench;;"{""survey:date"": ""2018-05-23"", ""indoor"": ""yes"", ""backrest"": ""yes"", ""level"": ""0"", ""colour"": ""brown"", ""material"": ""wood"", ""source"": ""survey"", ""separator"": ""yes"", ""seats"": ""3"", ""operator"": ""SNCF"", ""armrest"": ""yes""}"
44.1374409,4.8193635;"{""type"": ""Point"", ""coordinates"": [4.8193635, 44.1374409]}";;JLZIMMERMANN;3592123723;2015-12-02T17:52:06+01:00;ticket_validator;;"{""source"": ""survey 2015"", ""colour"": ""blue"", ""level"": ""0""}"
44.1374192,4.8193249;"{""type"": ""Point"", ""coordinates"": [4.8193249, 44.1374192]}";;JLZIMMERMANN;3873190956;2016-04-02T23:42:28+02:00;vending_machine;;"{""source"": ""survey 2013"", ""mapillary"": ""4BHxcI_obvETf9FFMEL9kw"", ""vending"": ""public_transport_tickets"", ""description"": ""Billeterie r\u00e9gionale"", ""level"": ""0"", ""operator"": ""SNCF"", ""colour"": ""blue"", ""indoor"": ""yes""}"
44.2715843,4.7081862;"{""type"": ""Point"", ""coordinates"": [4.7081862, 44.2715843]}";;tjes;4054622342;2016-03-11T13:32:57+01:00;bench;;"{""seats"": ""3"", ""material"": ""steel"", ""backrest"": ""yes""}"
43.2951986,5.4060006;"{""type"": ""Point"", ""coordinates"": [5.4060006, 43.2951986]}";;M GM;3880197628;2019-08-14T16:10:15+02:00;parking_entrance;;
43.2957378,5.4063413;"{""type"": ""Point"", ""coordinates"": [5.4063413, 43.2957378]}";;Virgile1994;4179422417;2016-05-11T22:52:23+02:00;shelter;;"{""network"": ""RTM"", ""level"": ""0"", ""operator"": ""R\u00e9gie des Transports Marseillais"", ""shelter_type"": ""public_transport"", ""name"": ""La Blancarde""}"
43.2957529,5.4061864;"{""type"": ""Point"", ""coordinates"": [5.4061864, 43.2957529]}";;Virgile1994;4179422418;2016-05-11T22:52:24+02:00;shelter;;"{""network"": ""RTM"", ""level"": ""0"", ""operator"": ""R\u00e9gie des Transports Marseillais"", ""shelter_type"": ""public_transport"", ""name"": ""La Blancarde""}"
43.2965889,5.4055705;"{""type"": ""Point"", ""coordinates"": [5.4055705, 43.2965889]}";;Secouss;4179422424;2018-12-05T10:48:53+01:00;shelter;;"{""lit"": ""yes"", ""network"": ""RTM"", ""level"": ""0"", ""operator"": ""R\u00e9gie des Transports Marseillais"", ""bench"": ""yes"", ""shelter_type"": ""public_transport"", ""name"": ""La Blancarde""}"
43.4416148,5.2368796;"{""type"": ""Point"", ""coordinates"": [5.2368796, 43.4416148]}";;Virgile1994;3182378105;2014-11-12T10:12:56+01:00;taxi;;
43.4544192,5.3166412;"{""type"": ""Point"", ""coordinates"": [5.3166412, 43.4544192]}";;Pa413;325026004;2018-07-22T17:29:17+02:00;shelter;;"{""network"": ""Carteize"", ""level"": ""-1"", ""bench"": ""yes"", ""shelter_type"": ""public_transport"", ""name"": ""Gare Aix TGV""}"
44.0886619,6.2230703;"{""type"": ""Point"", ""coordinates"": [6.2230703, 44.0886619]}";;Arnaud Champollion;3987672838;2020-03-08T11:54:57+01:00;shelter;;"{""network"": ""PAA;Zou !"", ""shelter"": ""yes"", ""bus"": ""yes"", ""departures_board"": ""timetable"", ""shelter_type"": ""public_transport"", ""bench"": ""yes"", ""public_transport"": ""platform"", ""ref"": ""396"", ""wheelchair"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""Digne-les-Bains - Gare SNCF/CP""}"
43.5539126,7.0192648;"{""type"": ""Point"", ""coordinates"": [7.0192648, 43.5539126]}";;species;3039581990;2014-08-24T18:30:52+02:00;vending_machine;;"{""count"": ""2"", ""payment:debit_cards"": ""yes"", ""vending"": ""public_transport_tickets"", ""payment:coins"": ""yes"", ""payment:account_cards"": ""yes"", ""payment:credit_cards"": ""yes""}"
43.5539387,7.0214231;"{""type"": ""Point"", ""coordinates"": [7.0214231, 43.5539387]}";;seatsea;3100495621;2020-05-05T09:47:38+02:00;parking_entrance;;
43.5538245,7.0198525;"{""type"": ""Point"", ""coordinates"": [7.0198525, 43.5538245]}";;Anonix35;3904805866;2019-09-28T12:11:27+02:00;taxi;;
43.5536464,7.0220051;"{""type"": ""Point"", ""coordinates"": [7.0220051, 43.5536464]}";;seatsea;6109838118;2020-05-05T09:47:38+02:00;parking_entrance;;
43.5707027,7.1114337;"{""type"": ""Point"", ""coordinates"": [7.1114337, 43.5707027]}";;Klenje;2007944967;2012-11-11T10:45:27+01:00;bench;;"{""colour"": ""brown"", ""material"": ""wood"", ""backrest"": ""yes""}"
43.5707566,7.1116701;"{""type"": ""Point"", ""coordinates"": [7.1116701, 43.5707566]}";;Klenje;2007944973;2012-11-11T10:45:27+01:00;recycling;;"{""recycling_type"": ""container"", ""recycling:paper"": ""yes"", ""recycling:glass"": ""yes""}"
43.6580462,7.1483863;"{""type"": ""Point"", ""coordinates"": [7.1483863, 43.6580462]}";;CartoDan;2578091087;2015-09-03T20:20:36+02:00;bicycle_rental;;"{""operator"": ""V\u00e9olia"", ""ref"": ""321"", ""network"": ""V\u00e9lobleu""}"
43.6625468,7.1942187;"{""type"": ""Point"", ""coordinates"": [7.1942187, 43.6625468]}";;GabrielV;2454287759;2013-12-13T12:58:47+01:00;bicycle_rental;;"{""operator"": ""V\u00e9olia"", ""ref"": ""201"", ""network"": ""V\u00e9lobleu""}"
43.1996711382,5.63252302259;"{""type"": ""LineString"", ""coordinates"": [[5.6325412, 43.199699], [5.6325449, 43.199683], [5.6325529, 43.1996493], [5.6325049, 43.1996433], [5.6324931, 43.1996929], [5.6325412, 43.199699]]}";;cquest;227831597;2013-06-28T20:25:54+02:00;parking_space;;"{""wheelchair"": ""designated"", ""capacity:disabled"": ""2""}"
43.6846223614,4.63087414016;"{""type"": ""LineString"", ""coordinates"": [[4.630177, 43.6842534], [4.6302529, 43.6842037], [4.630368, 43.6841985], [4.6304517, 43.6842351], [4.6305119, 43.6843319], [4.6305564, 43.6843764], [4.6308285, 43.6844863], [4.630887, 43.684506], [4.6310597, 43.6845286], [4.6312275, 43.6845506], [4.631459, 43.6845334], [4.6315846, 43.6844863], [4.6316161, 43.6844726], [4.6316474, 43.6844549], [4.6316709, 43.684468], [4.6316657, 43.6845648], [4.6316644, 43.6846148], [4.6316657, 43.6847636], [4.6316616, 43.6847814], [4.6316526, 43.6848238], [4.6316317, 43.6848735], [4.6315652, 43.6849136], [4.6314943, 43.6849383], [4.6311415, 43.6848939], [4.630801, 43.6848493], [4.6302225, 43.6847753], [4.63018, 43.6847696], [4.6301042, 43.6847474], [4.6301356, 43.684518], [4.630142, 43.6844761], [4.6301523, 43.6844088], [4.630177, 43.6842534]]}";;cOSMografix;178678114;2018-12-09T14:13:53+01:00;parking;;"{""access"": ""yes"", ""fee"": ""no"", ""capacity"": ""120"", ""name"": ""P6 - Parking de la Gare"", ""parking"": ""surface"", ""park_ride"": ""yes"", ""surface"": ""asphalt""}"
43.9226437248,4.7860182531;"{""type"": ""LineString"", ""coordinates"": [[4.7860849, 43.922662], [4.7859927, 43.9226919], [4.7859516, 43.9226254], [4.7860439, 43.9225956], [4.7860849, 43.922662]]}";;JLZIMMERMANN;83765262;2013-07-16T12:36:56+02:00;car_rental;;"{""building"": ""yes"", ""source"": ""survey 2013"", ""name"": ""Hertz""}"
43.9227392,4.7863428;"{""type"": ""LineString"", ""coordinates"": [[4.7864094, 43.9227575], [4.7863172, 43.9227874], [4.7862762, 43.9227209], [4.7863684, 43.922691], [4.7864094, 43.9227575]]}";;cabinetcourbi;83782046;2018-11-03T08:11:46+01:00;car_rental;;"{""building"": ""retail"", ""shop"": ""yes"", ""name"": ""enterprise rent-a-car"", ""source:name"": ""survey"", ""survey:date"": ""2018-11-02"", ""source:building"": ""cadastre-dgi-fr source : Direction G\u00e9n\u00e9rale des Imp\u00f4ts - Cadastre. Mise \u00e0 jour : 2010""}"
43.9218931536,4.78520069518;"{""type"": ""LineString"", ""coordinates"": [[4.7853332, 43.9218749], [4.7850956, 43.9219545], [4.7850676, 43.9219143], [4.7853018, 43.9218302], [4.7853332, 43.9218749]]}";;Patchi;131860000;2014-02-15T09:50:50+01:00;police;;"{""indoor"": ""yes"", ""room"": ""yes""}"
44.0410506,4.89320195;"{""type"": ""LineString"", ""coordinates"": [[4.8931938, 44.0410806], [4.8932292, 44.0410741], [4.8932101, 44.0410206], [4.8931747, 44.0410271], [4.8931938, 44.0410806]]}";;JLZIMMERMANN;386226579;2015-12-16T19:40:54+01:00;shelter;;"{""covered"": ""yes"", ""shelter_type"": ""public_transport""}"
44.13715181,4.81978228138;"{""type"": ""LineString"", ""coordinates"": [[4.8200702, 44.1370511], [4.8199619, 44.1370903], [4.8198228, 44.1371384], [4.8195713, 44.137177], [4.8195402, 44.1371234], [4.8194713, 44.1371528], [4.8195409, 44.1372392], [4.8196111, 44.1372154], [4.8197577, 44.137201], [4.8198096, 44.1371909], [4.8201072, 44.1371], [4.8200702, 44.1370511]]}";;tony emery;218689325;2019-12-12T11:18:26+01:00;parking;;"{""access"": ""private"", ""source"": ""cadastre-dgi-fr source : Direction G\u00e9n\u00e9rale des Imp\u00f4ts - Cadastre. Mise \u00e0 jour : 2010"", ""capacity"": ""17"", ""level"": ""0"", ""operator"": ""Mairie d'Orange""}"
44.1374822596,4.81886005024;"{""type"": ""LineString"", ""coordinates"": [[4.8187439, 44.1374974], [4.8187452, 44.1374776], [4.81878, 44.1374861], [4.8188037, 44.1374906], [4.8188151, 44.1374904], [4.8188883, 44.1374651], [4.8189602, 44.1374407], [4.8189805, 44.1374631], [4.8188507, 44.1375035], [4.8188151, 44.1375141], [4.8187729, 44.1375122], [4.8187439, 44.1374974]]}";;JLZIMMERMANN;220843670;2019-03-29T18:54:31+01:00;taxi;;"{""source"": ""survey"", ""survey:date"": ""2019-03-29"", ""level"": ""0""}"
43.3025914167,5.38218100083;"{""type"": ""LineString"", ""coordinates"": [[5.3821712, 43.3026214], [5.3822175, 43.3025758], [5.3821908, 43.3025614], [5.3821445, 43.3026071], [5.3821712, 43.3026214]]}";;Virgile1994;417092664;2016-05-10T22:17:34+02:00;shelter;;"{""level"": ""0""}"
43.4549207069,5.31621247569;"{""type"": ""LineString"", ""coordinates"": [[5.3155913, 43.4550922], [5.3157982, 43.4545702], [5.3159238, 43.4545476], [5.3168294, 43.4547513], [5.3166095, 43.4553], [5.3155913, 43.4550922]]}";;Coq;23695419;2018-09-21T12:05:37+02:00;parking;;"{""fee"": ""yes"", ""capacity"": ""237"", ""name"": ""P2 : Parking Premium Longue Dur\u00e9e Gare TGV"", ""level"": ""0"", ""park_ride"": ""no"", ""parking"": ""surface"", ""access"": ""permissive"", ""capacity:disabled"": ""yes"", ""operator"": ""EFFIA"", ""ref"": ""P2""}"
43.4538871946,5.31744652196;"{""type"": ""LineString"", ""coordinates"": [[5.3174427, 43.453844], [5.3174814, 43.4538521], [5.3174504, 43.4539304], [5.3174116, 43.4539222], [5.3174427, 43.453844]]}";;overflorian;666854484;2019-01-29T09:32:35+01:00;car_rental;;"{""wheelchair"": ""yes"", ""indoor"": ""area"", ""name"": ""Hertz"", ""level"": ""0""}"
43.457240333,5.31514398963;"{""type"": ""LineString"", ""coordinates"": [[5.3160201, 43.457436], [5.3158104, 43.4576933], [5.3152879, 43.4575839], [5.3152986, 43.4575567], [5.314797, 43.4574457], [5.3142472, 43.4572511], [5.3145739, 43.4568015], [5.3146603, 43.4568306], [5.3146898, 43.4567994], [5.3149172, 43.4568872], [5.3150299, 43.4569203], [5.315172, 43.4569008], [5.3153442, 43.4568695], [5.3154536, 43.4568755], [5.3155481, 43.4569318], [5.3156495, 43.4570975], [5.3158565, 43.4573056], [5.3160201, 43.457436]]}";;Coq;284823620;2018-09-21T11:06:22+02:00;parking;;"{""fee"": ""yes"", ""capacity"": ""400"", ""name"": ""P11 : Parking Gare TGV"", ""level"": ""0"", ""park_ride"": ""no"", ""parking"": ""surface"", ""source"": ""Bing"", ""capacity:disabled"": ""yes"", ""operator"": ""EFFIA"", ""ref"": ""P11""}"
43.823352306,5.79352374096;"{""type"": ""LineString"", ""coordinates"": [[5.7935324, 43.8233923], [5.7934723, 43.8233361], [5.793515, 43.8233123], [5.7935752, 43.8233685], [5.7935324, 43.8233923]]}";;Virgile1994;241536602;2013-10-10T20:45:55+02:00;shelter;;"{""building"": ""yes"", ""source"": ""cadastre-dgi-fr source : Direction G\u00e9n\u00e9rale des Imp\u00f4ts - Cadastre. Mise \u00e0 jour : 2010"", ""shelter_type"": ""public_transport""}"
44.8893082409,6.63292787126;"{""type"": ""LineString"", ""coordinates"": [[6.6330552, 44.8890888], [6.633071, 44.8891891], [6.63316, 44.8893275], [6.6332091, 44.8894082], [6.6331647, 44.8894212], [6.6329939, 44.8894711], [6.6328374, 44.8895162], [6.6328224, 44.8894916], [6.6328031, 44.8894549], [6.6327751, 44.8894637], [6.6327253, 44.8894119], [6.6326988, 44.8893028], [6.6326514, 44.8892135], [6.6328173, 44.8891614], [6.632987, 44.8891096], [6.6330552, 44.8890888]]}";;Virgile1994;221459058;2013-10-28T21:26:00+01:00;bus_station;;"{""name"": ""Gare Routi\u00e8re SNCF"", ""public_transport"": ""station""}"
44.88964085,6.6335113;"{""type"": ""LineString"", ""coordinates"": [[6.6334825, 44.8896414], [6.6335248, 44.8896589], [6.6335401, 44.8896403], [6.6334978, 44.8896228], [6.6334825, 44.8896414]]}";;nounours77;234494825;2016-03-13T21:15:04+01:00;shelter;;"{""shelter_type"": ""public_transport""}"
43.5540204906,7.02098163001;"{""type"": ""LineString"", ""coordinates"": [[7.0191994, 43.5540332], [7.0191945, 43.5541033], [7.0198273, 43.5541312], [7.0198815, 43.5541201], [7.0199366, 43.5540961], [7.0201371, 43.554085], [7.0203545, 43.5540769], [7.020356, 43.5541271], [7.0205769, 43.5541154], [7.0206754, 43.5540764], [7.0211972, 43.5540409], [7.0212992, 43.5540658], [7.0216638, 43.5540286], [7.0227822, 43.5539613], [7.0227724, 43.5538945], [7.0209304, 43.553993], [7.0208341, 43.5539981], [7.0202174, 43.5540312], [7.0191994, 43.5540332]]}";;Anonix35;142529146;2016-02-25T21:04:15+01:00;parking;;"{""parking"": ""surface""}"
43.6618691338,7.19289440126;"{""type"": ""LineString"", ""coordinates"": [[7.1925361, 43.6617741], [7.1925963, 43.6617141], [7.1932672, 43.661965], [7.19322, 43.6619909], [7.1930783, 43.6619497], [7.1929204, 43.6619379], [7.1927282, 43.6618825], [7.1925361, 43.6617741]]}";;CartoDan;369164958;2015-09-04T22:12:10+02:00;parking;;
43.7035197235,7.25976222406;"{""type"": ""LineString"", ""coordinates"": [[7.2605549, 43.7037674], [7.2605989, 43.7037889], [7.2606039, 43.7038308], [7.2606048, 43.7038481], [7.2606035, 43.7038758], [7.2605851, 43.7038984], [7.2605494, 43.7039153], [7.2605061, 43.7039235], [7.2604734, 43.7039254], [7.258927, 43.7032461], [7.2589303, 43.703233], [7.2589216, 43.7032127], [7.2589153, 43.703185], [7.2589227, 43.703158], [7.2589422, 43.7031376], [7.2589717, 43.7031267], [7.2590266, 43.7031114], [7.2605549, 43.7037674]]}";;VinceBot;39216832;2017-09-26T23:56:42+02:00;parking;;"{""building"": ""yes"", ""fee"": ""yes"", ""capacity"": ""600"", ""name"": ""Parking Thiers"", ""parking"": ""multi-storey"", ""parking:condition:area"": ""ticket"", ""maxheight"": ""1.80"", ""height"": ""21""}"
43.1994858,5.6329909;"{""type"": ""Point"", ""coordinates"": [5.6329909, 43.1994858]}";;cquest;2364712872;2013-06-28T20:25:43+02:00;bench;;
43.6223485,4.8005767;"{""type"": ""Point"", ""coordinates"": [4.8005767, 43.6223485]}";;Virgile1994;3180376370;2014-11-11T10:40:31+01:00;taxi;;
43.6843872,4.6319088;"{""type"": ""Point"", ""coordinates"": [4.6319088, 43.6843872]}";;cOSMografix;2676682955;2017-06-13T09:09:31+02:00;bicycle_parking;;"{""covered"": ""yes"", ""capacity"": ""10"", ""bicycle_parking"": ""anchors""}"
43.9215255,4.7858911;"{""type"": ""Point"", ""coordinates"": [4.7858911, 43.9215255]}";;JLZIMMERMANN;2477627299;2015-05-03T14:43:37+02:00;vending_machine;;"{""source"": ""survey"", ""indoor"": ""yes"", ""vending"": ""sweets"", ""level"": ""0""}"
43.9214641,4.786071;"{""type"": ""Point"", ""coordinates"": [4.786071, 43.9214641]}";;JLZIMMERMANN;2477743456;2013-09-30T16:50:35+02:00;bench;;"{""operator"": ""SNCF"", ""source"": ""survey 2013"", ""indoor"": ""yes"", ""backrest"": ""yes""}"
43.9221555,4.7861786;"{""type"": ""Point"", ""coordinates"": [4.7861786, 43.9221555]}";;JLZIMMERMANN;2500655724;2015-07-01T10:55:04+02:00;bench;;"{""source"": ""survey 2013"", ""level"": ""0""}"
43.9222016,4.7861473;"{""type"": ""Point"", ""coordinates"": [4.7861473, 43.9222016]}";;JLZIMMERMANN;2500655728;2015-07-01T10:55:04+02:00;bench;;"{""source"": ""survey 2013"", ""level"": ""0""}"
43.9220942,4.7861458;"{""type"": ""Point"", ""coordinates"": [4.7861458, 43.9220942]}";;JLZIMMERMANN;2500655743;2015-07-01T10:55:05+02:00;bench;;"{""source"": ""survey 2013"", ""level"": ""0"", ""operator"": ""SNCF"", ""colour"": ""brown"", ""backrest"": ""no""}"
